#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1294000,-83139.64658302872,294.716441636285,0.9889018244822566
1295000,-83481.11133492284,300.3419265315415,0.9908344053998287
1296000,-83602.85343603045,297.75982195775777,0.979224110028183
1297000,-82858.91495194501,289.6565938949284,0.9833902341956874
1298000,-83454.21440403914,297.0352026678935,0.9815113113707576
1299000,-82995.42234620801,296.8342143031157,0.9828092309721086
1300000,-82957.79477442557,305.71892361942093,0.9717590868805107
1301000,-83313.12654957752,304.50643798389336,0.9866427586646429
1302000,-82935.50366009341,302.87531877540897,0.9825498054010207
1303000,-83163.29770444147,305.63089398935665,0.9975507270536056
1304000,-82701.81013883662,300.980221118014,0.9720143086369906
1305000,-83007.8086668019,296.5449789628006,0.9792443784472474
1306000,-83080.63069271034,298.91722574849837,0.9837112324430488
1307000,-83253.87520614872,295.6399184132531,0.9786404950941838
1308000,-82973.6529835721,296.7496554231101,0.983010631411646
1309000,-82849.64825524483,302.3951106904478,0.9884610357904771
1310000,-83072.87469490815,297.98518935514466,0.9820717802816371
1311000,-82966.25237560907,303.0019791454289,0.9828686080575747
1312000,-82770.16989392275,302.5562915076183,0.9756347332947968
1313000,-82955.94921738573,299.4034082003395,0.9820749006451207
1314000,-82894.17444366834,300.7697634458554,0.9781112909776492
1315000,-83372.94889655546,300.60800102296173,0.9926175619140518
1316000,-83142.24568999879,291.0837041807184,0.9890350142100318
1317000,-83260.62537827773,301.2238471657938,0.9798506418178384
1318000,-82892.26242236898,300.33648721685677,0.9785306586960888
1319000,-82564.99839696521,300.44115279864815,0.9802213461977813
1320000,-82868.0431912872,296.8204195661055,0.9832087101031595
1321000,-83300.55022293353,301.81948908999607,0.9814812134410905
1322000,-83549.27854347829,301.1948978018626,0.9928796619555891
1323000,-83732.18977280275,305.0500560697016,0.9918126025534209
1324000,-83748.25075275957,301.60717275747317,0.9823197902635986
1325000,-82804.72742533282,302.1127362370105,0.9842757012544674
1326000,-83117.4748577656,305.516818280199,0.9891228369203652
1327000,-83702.70323655638,298.01152968498985,0.9868908389788278
1328000,-83593.99613141094,298.1586959255484,0.9905774333893542
1329000,-83232.92211920145,303.62312456698436,0.9884882664803621
1330000,-83044.39658411138,293.8834439213702,0.9783294304339479
1331000,-83203.34523983469,298.1871108772919,0.9868113708806802
1332000,-83303.74053566827,299.54930364221036,0.9778709922684896
1333000,-83177.82533850492,302.0482013090362,0.9890338009832418
1334000,-83198.66347159311,299.5074045098624,0.9722048184242184
1335000,-83067.34294117294,294.85328411584607,0.9672897095270908
1336000,-83147.1991731553,301.3779712101489,0.9809754378501729
1337000,-83194.74075275427,299.51884289130624,0.9923669181345274
1338000,-83155.70652585512,291.8047132273351,0.981987881158275
1339000,-83280.60420077102,300.50834606904067,0.9849000018573867
1340000,-83508.11445573193,300.484243080658,0.987669763139424
1341000,-83097.13621212356,297.0492103974016,0.9808689994228942
1342000,-82662.13069073105,290.6019002169606,0.9889168426389503
1343000,-83239.37136444187,296.44612207229125,0.9948917939106883
1344000,-82542.8952888794,297.8973111999353,0.9873137547019879
1345000,-83239.51489839831,300.9317835861437,0.990349913098541
1346000,-83232.47401635576,302.86985345772206,0.9880190425596098
1347000,-83126.86967562488,300.7864892550723,0.991020299498254
1348000,-83396.09395767469,299.99683330741016,0.9841121201481365
1349000,-83308.60104335652,298.87119894866515,0.9834396776294306
1350000,-82996.41829446482,301.95369180783325,0.9875628110075947
1351000,-83235.01872482739,298.81909338392904,0.9826091873303657
1352000,-82552.316260867,295.4434345254932,0.9814102448224882
1353000,-82986.10371220508,300.3702082566725,0.9844114045389213
1354000,-82670.49430155614,304.00019441567616,0.9954916772904173
1355000,-82846.0836681017,299.6221870598559,0.9886803823369501
1356000,-82746.39096460835,300.74787838340745,0.977403795115986
1357000,-82904.78557628224,300.8882398887558,0.9750371265765905
1358000,-83167.78687468515,299.37911139031723,0.9776924511777653
1359000,-83414.29134451709,302.8074933374784,0.984126570285155
1360000,-82944.28518545302,300.27884151596226,0.9789432893281709
1361000,-82808.80183379387,295.363204885439,0.9821833610091938
1362000,-82909.44454154145,300.7101524690402,0.994085837262482
1363000,-82952.81165373977,299.7676831921977,0.9971825453096259
1364000,-83052.39218330412,294.9530107442727,0.9851038713958833
1365000,-83563.93392934889,297.6757746014008,0.9866418763460371
1366000,-82741.87635333918,297.2975435932483,0.9736979201389545
1367000,-83259.9480828559,307.11616934249844,0.9879991817776309
1368000,-82805.14253573545,306.2767232948862,0.9799808914504374
1369000,-83112.82798761007,296.9139598881895,0.9787785872846955
1370000,-83097.38380038762,304.5926445858099,0.9883396741002315
1371000,-82842.12204601563,297.49820719485086,0.9780904041419597
1372000,-83244.47307655634,306.3184780672105,0.9779699911335717
1373000,-83108.53553883341,299.28099147078973,0.9837074085005816
1374000,-82739.32999734039,300.8909547779094,0.9822967569883796
1375000,-82973.09998468083,304.86742611372887,0.9811351291410382
1376000,-83117.34333458944,301.62774291620116,0.989262241518307
1377000,-82811.73420548282,292.87451816911516,0.9829432140092613
1378000,-82890.47215384111,299.5969662568899,0.9780570072041178
1379000,-82667.28623775975,302.7920710865779,0.9776840447292784
1380000,-83291.86035810912,301.4308588577758,0.9783141128335578
1381000,-82731.95602604613,299.8094882909582,0.9864347699356384
1382000,-82993.55233456631,308.07050550874254,0.9835848913785707
1383000,-83297.51176627557,303.54840701364805,0.983377472259133
1384000,-83512.99289819249,299.71414905837145,0.9856727035352786
1385000,-83058.2923114606,300.9358726565996,0.9941824335274457
1386000,-83099.87206581421,301.52364601660935,0.9797130132468628
1387000,-83409.90979587758,294.60620985546717,0.9976631958733403
1388000,-83078.11508355598,295.88354641045754,0.9839612978781483
1389000,-83241.57439892995,300.4273118814914,0.9727573503548731
1390000,-83310.4397473259,301.3696323007757,0.9848389283478269
1391000,-83200.16786877386,303.25843674977256,0.978770933577306
1392000,-83077.89316490781,300.9849683797935,0.9781665244129663
1393000,-83098.85835378361,297.8796272430422,0.9822019606951625
1394000,-83002.78912452824,302.1874888111629,0.9754241455556713
1395000,-83184.54055403307,298.6317472624944,0.9854206316080419
1396000,-83378.7124787079,295.19080646772136,0.9822460776054789
1397000,-83223.42799231288,299.7074284052585,0.9849475318384909
1398000,-83385.96649076813,297.60086496251785,0.9879176072167619
1399000,-83083.5408242729,301.7777856509157,0.9808563770647936
1400000,-82522.10877378355,297.6770312048557,0.9829559832431937
1401000,-83024.58949644445,300.36837550083135,0.983952174691371
1402000,-83440.32545927848,296.825875106377,0.998191537463029
1403000,-83011.97684144124,297.9651830891446,0.9785980931743208
1404000,-83248.45397864748,302.8770291790115,0.9840694786448625
1405000,-82940.05709869921,295.2032026719826,0.9777815889881174
1406000,-83141.4581713858,304.72971267729815,0.9994895662905562
1407000,-82917.58664540038,295.6138375371039,0.9856887586689959
1408000,-82999.89038221323,303.26611511635593,0.9728255321922746
1409000,-82881.59751141502,303.97449359357563,0.9804750475370531
1410000,-83166.09178238775,295.3327309090735,0.9888762334189088
1411000,-82871.9797248703,299.76205366755545,0.9834224088656631
1412000,-83006.90530799335,295.06684851070327,0.98347183171297
1413000,-83043.42611361737,302.28300701992777,0.97414322342878
1414000,-82864.4009273189,309.56095570220384,0.9780059461365775
1415000,-82643.01017878199,295.2359927678354,0.9852080221523098
1416000,-83049.49545693106,302.2950591307103,0.9917732879088341
1417000,-83244.29770092672,296.06880456027756,0.9933623071478449
1418000,-83266.85239151679,298.7294010409415,0.981840461603815
1419000,-82920.78258795844,302.86202346918975,0.9782730472890064
1420000,-83148.9009269281,305.36120324557135,0.9869235561960514
1421000,-83084.4705963317,295.4526995216781,0.9820144004381293
1422000,-83534.74288865877,292.8953469353862,0.9952495872582071
1423000,-82899.37253684032,299.40263167054866,0.9768179604970403
1424000,-83162.49591825245,297.8056698480975,0.9783733260271316
1425000,-82907.57569206198,301.7962750294117,0.9762388175304764
1426000,-83255.78652704431,305.5362597708438,0.9833549792377972
1427000,-82904.46705330332,298.75714633625967,0.9860967729775835
1428000,-82233.19952678052,287.6386690896584,0.983355257402957
1429000,-82565.7234777764,307.6247610269699,0.9918134360587674
1430000,-82708.59272829519,302.25125490601476,0.9826874896531219
1431000,-83359.13342573494,303.4893165624941,0.982503331279179
1432000,-82913.45535572793,296.83880599653554,0.9890168920202296
1433000,-83459.28511090652,301.7349646064135,0.9934788601592757
1434000,-82586.33381582785,299.2849700355383,0.9943055120260812
1435000,-82826.81650508771,302.2707642072296,0.9891206428053013
1436000,-82813.04043476266,297.47453000010665,0.9828321639551577
1437000,-82841.9673372875,303.89044402446035,0.9890534327870822
1438000,-82863.35244583432,308.30901317222896,0.9766957275478751
1439000,-82867.67464228062,298.5004739465968,0.9825151095159315
1440000,-83349.5902665531,297.8443590037366,0.9828604557201235
1441000,-83164.53250475001,301.35095980220336,0.9784905599057389
1442000,-83169.22365617432,304.02375914027317,0.9962904614298589
1443000,-83279.47830983734,302.3370556273312,0.9962281998184208
1444000,-83559.985018018,302.41887916483626,0.9909098198152018
1445000,-83245.14393271523,305.1721642089479,0.9885151488265198
1446000,-82947.07053299906,296.82189736556336,0.990656530445053
1447000,-82629.3679773924,302.1020380539522,0.979397600360115
1448000,-83051.43257883121,307.5632965435624,0.9798241647220596
1449000,-82281.63792123663,301.75082534314384,0.9831869276175961
1450000,-83357.11456310551,300.2300817064755,0.9852148864464162
1451000,-83840.62294453278,303.6906542171113,0.9847017738028548
1452000,-83683.33673751645,301.1126813450493,0.9899615557315593
1453000,-83418.10640042624,298.81482559444635,0.9837632962945407
1454000,-83276.49255617731,297.19621425505585,0.986073213456995
1455000,-82571.8972199246,303.65196434929027,0.9749652413339204
1456000,-82768.84140242753,296.6679454110825,0.978682723168914
1457000,-83051.27504372975,300.14767638999433,0.9891636714872448
1458000,-83541.34173924976,304.9103133284242,0.9946453442239819
1459000,-83052.18986618577,296.2173649393806,0.9872199098350568
1460000,-83441.4428080938,304.6921478845108,0.9957124304491733
1461000,-82981.17484870466,308.73610660482865,0.9957742332086134
1462000,-82980.42633813765,307.24109624826934,0.9801218229044015
1463000,-82566.79993676225,304.3341529683125,0.9756170865847142
1464000,-82851.84488800133,302.01334858860577,0.9851512250486629
1465000,-82787.35550502368,303.38537873845837,0.9771486758894202
1466000,-83015.89595178032,298.8609019022008,0.9875356723429162
1467000,-83416.10352124338,296.1827074459429,0.9897626314005682
1468000,-83055.28042832238,291.3425753751712,0.9852567757413092
1469000,-82614.98689154675,298.9810168239349,0.9700319421206974
1470000,-83112.06216496759,300.7179749293462,0.9869759234570555
1471000,-83228.71837151272,300.75023886916574,0.986642594316261
1472000,-82856.46215079329,300.4162967747108,0.9709183688134336
1473000,-82825.45406947739,300.4733142703633,0.9855438282378022
1474000,-83211.52305265528,305.95116541349205,0.9885980593608318
1475000,-83000.06581610074,304.76269767161443,0.9814769124705902
1476000,-82932.08616437926,303.0436188698208,0.9719341115802578
1477000,-83343.92788784555,300.42644235851014,0.9879578197794711
1478000,-82706.07767102704,302.10816883776175,0.9780224471037648
1479000,-82927.42896712944,303.8079269098434,0.9772096578049082
1480000,-83340.09307417419,302.2649284123054,0.9767713379686304
1481000,-82696.90721308423,298.40884748401334,0.9744153292720783
1482000,-82652.1971937443,298.7744893860244,0.9736006560864134
1483000,-83018.33878703177,301.098229627047,0.9845993077197931
1484000,-83055.54718583485,297.3584423239621,0.9857741047407557
1485000,-83500.82599499932,304.5187256742096,0.9786897773881184
1486000,-82784.22180104646,305.034902175519,0.9740101555560592
1487000,-83067.56668345165,304.6218159316572,0.9849866879039123
1488000,-83029.91992754582,303.4473984474796,0.9860496148311826
1489000,-83717.38702438195,303.80233216577085,0.9951220836099471
1490000,-83147.9799462643,300.4008895898267,0.9907919032342959
1491000,-83187.34649769292,292.75028480816195,0.9745041866399974
1492000,-83422.16562863538,299.9779726056842,0.9874710172517327
1493000,-83113.39526293986,300.93138145393755,0.987456119135586
1494000,-83014.86515154666,302.0878440214402,0.9933772853030435
1495000,-83272.56523825438,299.5588455708885,0.9820843533450578
1496000,-83087.94821532402,299.1070247021508,0.9793249708479121
1497000,-83627.7375775865,294.056410934977,0.9904685897061322
1498000,-83330.77033534629,298.1967128774042,0.9848696833358226
1499000,-83624.96377722564,298.5799747128622,0.9858000942177865
1500000,-83540.15371595719,295.67726056752457,0.9834561513341019
1501000,-83244.2891050349,303.89803239799545,0.9895399856315803
1502000,-83032.21763892373,298.2074560161864,0.982935562247264
1503000,-83362.7814853806,307.6560022446501,0.9852892388552571
1504000,-82996.1294275595,294.87230354222675,0.9840028590773492
1505000,-83669.8241250813,298.92434055328863,0.9840980741969062
1506000,-83294.22601172107,303.0628729754428,0.9932123068264808
1507000,-83758.81280182011,291.9428365178055,0.9917579214450767
1508000,-82973.0071126732,289.7797905259422,0.9876931916678875
1509000,-83228.84316890617,303.2318265296028,0.9926095306555566
1510000,-82653.53413738805,297.73469756764865,0.9674296928720655
1511000,-83366.48586403026,302.65051525445836,1.0026989301851703
1512000,-83545.00922970101,300.29778322040016,0.9875077926297046
1513000,-82786.34414883214,301.7069099671061,0.9761507652815777
1514000,-82569.17004045798,297.464058182435,0.9814106301492721
1515000,-83485.76169252844,305.107708173014,0.9871755714288418
1516000,-82773.88788898115,303.1771962343123,0.978847036657872
1517000,-82717.38132362335,302.6790815871656,0.9793964120107912
1518000,-83153.3195006033,303.41526258606785,0.9893326569322278
1519000,-82919.64527910016,295.4774943879271,0.9797702242733373
1520000,-82957.655312636,299.0882831732831,0.9761140798508872
1521000,-83052.46497875755,302.77283922111206,0.984478027850396
1522000,-82987.81718380225,300.58464719049255,0.9868924138203393
1523000,-83109.01929066266,297.55867122797,0.9941442282482897
1524000,-82768.7212478412,293.49513074534065,0.9772246524943901
1525000,-82782.57421956293,299.44309907470586,0.9751314259793648
